row_kind,rx_pdu_id,acceptance_index,can_id,can_format,frame_length,com_length,timeout_ticks,com_flags,com_buf_off,com_buf_ram,acceptance_filter_route,rx_callback,unpacker,validity_state_ram,update_counter_ram,pdu_first_consumer,secoc_envelope,signal_id,signal_property,wire_field,endianness,bit_length,start_arg,signed,dest_kind,dest,dest_width,signal_update_state,first_consumer,evidence_status,call_site,notes
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,169,0,B1[3],big,1,3,0,ram,0xFEBE7FEB,1,shares PDU update counter 0xFEBE534D,0x56FC2,recovered,0x4A99C,extract=bitfield; buf_off=256; evidence_window=0x4A95C-0x4A99C; body_sha256=9213e4b9bb952e80…
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,170,0,B1[2:1],big,2,1,0,ram,0xFEBE7FEF,1,shares PDU update counter 0xFEBE534D,0x56FC2,recovered,0x4AA04,extract=bitfield; buf_off=256; evidence_window=0x4A9C4-0x4AA04; body_sha256=9213e4b9bb952e80…
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,171,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534D,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,172,0,B2[7:4],big,4,4,0,ram,0xFEBE7FED,1,shares PDU update counter 0xFEBE534D,0x56FC2,recovered,0x4A9D0,extract=bitfield; buf_off=257; evidence_window=0x4A990-0x4A9D0; body_sha256=9213e4b9bb952e80…
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,173,0,B2[3:0],big,4,0,0,ram,0xFEBE7FEE,1,shares PDU update counter 0xFEBE534D,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4A9EA,extract=bitfield; buf_off=257; evidence_window=0x4A9AA-0x4A9EA; body_sha256=9213e4b9bb952e80…
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,174,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534D,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,175,0,B3[3:0],big,4,0,0,ram,0xFEBE7FF0,1,shares PDU update counter 0xFEBE534D,0x56FC2,recovered,0x4AA1E,extract=bitfield; buf_off=258; evidence_window=0x4A9DE-0x4AA1E; body_sha256=9213e4b9bb952e80…
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,176,0,B4[7:4],big,4,4,0,ram,0xFEBE7FEC,1,shares PDU update counter 0xFEBE534D,0x47022,recovered,0x4A9B6,extract=bitfield; buf_off=259; evidence_window=0x4A976-0x4A9B6; body_sha256=9213e4b9bb952e80…
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,177,0,B4[3:0],big,4,0,0,ram,0xFEBE7FF1,1,shares PDU update counter 0xFEBE534D,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4AA38,extract=bitfield; buf_off=259; evidence_window=0x4A9F8-0x4AA38; body_sha256=9213e4b9bb952e80…
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,178,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534D,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,33,27,0x294,classic,8,8,150,0x0C,255,0xFEBE4B48,rule[27] hw_label=36 route=2,0x7C640,0x4A91C,0xFEBE52ED,0xFEBE534D,0x4A91C,no,179,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534D,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,180,3,B0[7],big,1,7,0,ram,0xFEBE7FF7,1,shares PDU update counter 0xFEBE534E,0x56FC2,recovered,0x4AA80,extract=bitfield; buf_off=263; evidence_window=0x4AA52-0x4AA80; body_sha256=e4d1a1ad12e5d682…
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,181,3,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534E,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,182,3,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534E,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,183,3,B0[3:0],big,4,0,0,ram,0xFEBE7FF6,1,shares PDU update counter 0xFEBE534E,0x56FC2,recovered,0x4AA9A,extract=bitfield; buf_off=263; evidence_window=0x4AA5A-0x4AA9A; body_sha256=e4d1a1ad12e5d682…
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,184,3,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534E,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,185,3,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534E,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,186,3,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534E,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,187,3,B1[3:0],big,4,0,0,ram,0xFEBE7FF9,1,shares PDU update counter 0xFEBE534E,0x56FC2,recovered,0x4AACE,extract=bitfield; buf_off=264; evidence_window=0x4AA8E-0x4AACE; body_sha256=e4d1a1ad12e5d682…
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,188,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534E,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,189,3,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534E,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,34,28,0x51E,classic,8,8,600,0x0C,263,0xFEBE4B50,rule[28] hw_label=37 route=2,0x7C640,0x4AA52,0xFEBE52EE,0xFEBE534E,0x4AA52,no,190,3,B5[7:6],big,2,6,0,ram,0xFEBE7FF8,1,shares PDU update counter 0xFEBE534E,0x56FC2,recovered,0x4AAB4,extract=bitfield; buf_off=268; evidence_window=0x4AA74-0x4AAB4; body_sha256=e4d1a1ad12e5d682…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,191,0,B0[7],big,1,7,0,ram,0xFEBE7FFE,1,shares PDU update counter 0xFEBE534F,0x56FC2,recovered,0x4AB16,extract=bitfield; buf_off=271; evidence_window=0x4AAE8-0x4AB16; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,192,0,B0[6],big,1,6,0,ram,0xFEBE7FFF,1,shares PDU update counter 0xFEBE534F,0x56FC2,recovered,0x4AB30,extract=bitfield; buf_off=271; evidence_window=0x4AAF0-0x4AB30; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,193,0,B0[5],big,1,5,0,ram,0xFEBE8000,1,shares PDU update counter 0xFEBE534F,0x56FC2,recovered,0x4AB4A,extract=bitfield; buf_off=271; evidence_window=0x4AB0A-0x4AB4A; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,194,0,B0[4],big,1,4,0,ram,0xFEBE8005,1,shares PDU update counter 0xFEBE534F,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4AB64,extract=bitfield; buf_off=271; evidence_window=0x4AB24-0x4AB64; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,195,0,B0/start0/len12,big,12,0,1,ram,0xFEBE7FFA,2,shares PDU update counter 0xFEBE534F,0x56FC2,recovered,0x4AB80,extract=bitfield; buf_off=271; evidence_window=0x4AB40-0x4AB80; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,196,0,B2[7:6],big,2,6,0,ram,0xFEBE8001,1,shares PDU update counter 0xFEBE534F,0x56FC2,recovered,0x4AB9A,extract=bitfield; buf_off=273; evidence_window=0x4AB5A-0x4AB9A; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,197,0,B2[5:4],big,2,4,0,ram,0xFEBE8006,1,shares PDU update counter 0xFEBE534F,configured-unresolved; bound=Ghidra READ xref of dest excluding COM unpacker cluster 0x4A200-0x4B700,recovered,0x4ABB4,extract=bitfield; buf_off=273; evidence_window=0x4AB74-0x4ABB4; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,198,0,B2/start0/len12,big,12,0,1,ram,0xFEBE7FFC,2,shares PDU update counter 0xFEBE534F,0x56FC2,recovered,0x4ABD0,extract=bitfield; buf_off=273; evidence_window=0x4AB90-0x4ABD0; body_sha256=2853862449eec053…
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,199,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534F,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,35,29,0x132,classic,8,8,15,0x0C,271,0xFEBE4B58,rule[29] hw_label=38 route=2,0x7C640,0x4AAE8,0xFEBE52EF,0xFEBE534F,0x4AAE8,yes,200,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE534F,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,36,30,0x611,classic,8,8,600,0x0C,279,0xFEBE4B60,rule[30] hw_label=39 route=2,0x7C640,0x4ABEC,0xFEBE52F0,0xFEBE5350,0x4ABEC,no,201,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5350,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,36,30,0x611,classic,8,8,600,0x0C,279,0xFEBE4B60,rule[30] hw_label=39 route=2,0x7C640,0x4ABEC,0xFEBE52F0,0xFEBE5350,0x4ABEC,no,202,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5350,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,36,30,0x611,classic,8,8,600,0x0C,279,0xFEBE4B60,rule[30] hw_label=39 route=2,0x7C640,0x4ABEC,0xFEBE52F0,0xFEBE5350,0x4ABEC,no,203,0,B3[5:4],big,2,4,0,ram,0xFEBE800C,1,shares PDU update counter 0xFEBE5350,0x56FC2,recovered,0x4AC1A,extract=bitfield; buf_off=282; evidence_window=0x4ABEC-0x4AC1A; body_sha256=c937400184d585a4…
signal,36,30,0x611,classic,8,8,600,0x0C,279,0xFEBE4B60,rule[30] hw_label=39 route=2,0x7C640,0x4ABEC,0xFEBE52F0,0xFEBE5350,0x4ABEC,no,204,4,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5350,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,36,30,0x611,classic,8,8,600,0x0C,279,0xFEBE4B60,rule[30] hw_label=39 route=2,0x7C640,0x4ABEC,0xFEBE52F0,0xFEBE5350,0x4ABEC,no,205,3,B4..B7 BE32,big,32,0,0,ram,0xFEBE8008,4,shares PDU update counter 0xFEBE5350,0x56FC2,recovered,0x4AC36,extract=bitfield; buf_off=283; evidence_window=0x4ABF6-0x4AC36; body_sha256=c937400184d585a4…
signal,37,31,0x2D1,classic,8,8,180,0x0C,287,0xFEBE4B68,rule[31] hw_label=40 route=2,0x7C640,0x4AC52,0xFEBE52F1,0xFEBE5351,0x4AC52,no,206,3,B0[0],big,1,0,0,ram,0xFEBE800F,1,shares PDU update counter 0xFEBE5351,0x492CA,recovered,0x4AC80,extract=bitfield; buf_off=287; evidence_window=0x4AC52-0x4AC80; body_sha256=22d5ddedd79ec7c3…
signal,37,31,0x2D1,classic,8,8,180,0x0C,287,0xFEBE4B68,rule[31] hw_label=40 route=2,0x7C640,0x4AC52,0xFEBE52F1,0xFEBE5351,0x4AC52,no,207,3,B1[0],big,1,0,0,ram,0xFEBE8010,1,shares PDU update counter 0xFEBE5351,0x492CA,recovered,0x4AC9A,extract=bitfield; buf_off=288; evidence_window=0x4AC5A-0x4AC9A; body_sha256=22d5ddedd79ec7c3…
signal,37,31,0x2D1,classic,8,8,180,0x0C,287,0xFEBE4B68,rule[31] hw_label=40 route=2,0x7C640,0x4AC52,0xFEBE52F1,0xFEBE5351,0x4AC52,no,208,3,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5351,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,209,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5352,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,210,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5352,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,211,0,B2,big,8,0,0,ram,0xFEBE8013,1,shares PDU update counter 0xFEBE5352,0x56FC2,recovered,0x4ACE4,extract=bitfield; buf_off=297; evidence_window=0x4ACB6-0x4ACE4; body_sha256=8d441d1ca3277391…
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,212,0,B3,big,8,0,0,ram,0xFEBE8014,1,shares PDU update counter 0xFEBE5352,0x56FC2,recovered,0x4ACFE,extract=bitfield; buf_off=298; evidence_window=0x4ACBE-0x4ACFE; body_sha256=8d441d1ca3277391…
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,213,0,B4,big,8,0,0,ram,0xFEBE8015,1,shares PDU update counter 0xFEBE5352,0x56FC2,recovered,0x4AD18,extract=bitfield; buf_off=299; evidence_window=0x4ACD8-0x4AD18; body_sha256=8d441d1ca3277391…
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,214,0,B5,big,8,0,0,ram,0xFEBE8016,1,shares PDU update counter 0xFEBE5352,0x56FC2,recovered,0x4AD32,extract=bitfield; buf_off=300; evidence_window=0x4ACF2-0x4AD32; body_sha256=8d441d1ca3277391…
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,215,0,B6,big,8,0,0,ram,0xFEBE8017,1,shares PDU update counter 0xFEBE5352,0x56FC2,recovered,0x4AD4C,extract=bitfield; buf_off=301; evidence_window=0x4AD0C-0x4AD4C; body_sha256=8d441d1ca3277391…
signal,38,32,0x675,classic,8,8,600,0x0C,295,0xFEBE4B70,rule[32] hw_label=41 route=2,0x7C640,0x4ACB6,0xFEBE52F2,0xFEBE5352,0x4ACB6,no,216,0,B7,big,8,0,0,ram,0xFEBE8018,1,shares PDU update counter 0xFEBE5352,0x56FC2,recovered,0x4AD66,extract=bitfield; buf_off=302; evidence_window=0x4AD26-0x4AD66; body_sha256=8d441d1ca3277391…
signal,39,33,0x2E8,classic,8,8,300,0x0C,303,0xFEBE4B78,rule[33] hw_label=42 route=2,0x7C640,none,0xFEBE52F3,0xFEBE5353,classified-no-com-unpacker; frame still copied by RxIndication and tracked by update counter FEBE532C[39],no,217,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5353,none as configured COM signal; no PDU unpacker recovered,classified-no-com-extraction,,classification=configured_no_com_unpacker; basis=PDU has no recovered COM receive-signal/group-byte extraction caller
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,218,0,B0[7],big,1,7,0,ram,0xFEBE8020,1,shares PDU update counter 0xFEBE5354,0x56FC2,recovered,0x4AE04,extract=bitfield; buf_off=311; evidence_window=0x4ADC4-0x4AE04; body_sha256=cda71f4de44b8175…
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,219,0,B0[6],big,1,6,0,ram,0xFEBE8021,1,shares PDU update counter 0xFEBE5354,0x56FC2,recovered,0x4AE1E,extract=bitfield; buf_off=311; evidence_window=0x4ADDE-0x4AE1E; body_sha256=cda71f4de44b8175…
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,220,0,B0[5],big,1,5,0,ram,0xFEBE8022,1,shares PDU update counter 0xFEBE5354,0x4703E,recovered,0x4AE38,extract=bitfield; buf_off=311; evidence_window=0x4ADF8-0x4AE38; body_sha256=cda71f4de44b8175…
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,221,0,B0/start0/len12,big,12,0,1,ram,0xFEBE801C,2,shares PDU update counter 0xFEBE5354,0x4703E,recovered,0x4ADB2,extract=bitfield; buf_off=311; evidence_window=0x4AD82-0x4ADB2; body_sha256=cda71f4de44b8175…
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,222,0,B4[7:4],big,4,4,1,ram,0xFEBE8023,1,shares PDU update counter 0xFEBE5354,0x56FC2,recovered,0x4ADCE,extract=bitfield; buf_off=315; evidence_window=0x4AD8E-0x4ADCE; body_sha256=cda71f4de44b8175…
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,223,0,B4/start0/len12,big,12,0,1,ram,0xFEBE801E,2,shares PDU update counter 0xFEBE5354,0x52D3C,recovered,0x4ADEA,extract=bitfield; buf_off=315; evidence_window=0x4ADAA-0x4ADEA; body_sha256=cda71f4de44b8175…
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,224,0,B6[3],big,1,3,0,ram,0xFEBE8024,1,shares PDU update counter 0xFEBE5354,0x56FC2,recovered,0x4AE52,extract=bitfield; buf_off=317; evidence_window=0x4AE12-0x4AE52; body_sha256=cda71f4de44b8175…
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,225,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5354,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
signal,40,34,0x25,fd,32,32,6,0x0C,311,0xFEBE4B80,rule[34] hw_label=43 route=2,0x7C640,0x4AD82,0xFEBE52F4,0xFEBE5354,0x4AD82,no,226,0,n/a (no stock COM extraction),n/a,n/a,n/a,n/a,none,none,0,shares PDU update counter 0xFEBE5354,none as configured COM signal; PDU handler extracts other signal IDs,classified-no-com-extraction,,"classification=configured_not_extracted_by_pdu_handler; basis=same PDU has recovered generated extraction calls, but this configured signal ID is absent from the complete receive-signal/group-byte API census"
