region,vehicle_id,vehicle_name,install_set_id,install_set_id_hex,architecture_label,selected_category_ids
EU,6382,NOAH/VOXY,19154,0x4AD2,EMPS+ABS+FRC,405 435 498
EU,6383,NOAH HEV,19157,0x4AD5,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6388,SIENTA,19172,0x4AE4,EMPS+ABS+FRC,405 435 498
EU,6407,HILUX,19229,0x4B1D,EMPS+ABS+FRC,405 435 498
EU,6408,HILUX,19232,0x4B20,EMPS+ABS+FRC,405 435 498
EU,6409,HILUX,19235,0x4B23,EMPS+ABS+FRC,405 435 498
EU,6410,HILUX,19238,0x4B26,EMPS+ABS+FRC,405 435 498
EU,6415,HILUX,19253,0x4B35,EMPS+ABS+FRC,405 435 498
EU,6416,HILUX,19256,0x4B38,EMPS+ABS+FRC,405 435 498
EU,6417,HILUX,19259,0x4B3B,EMPS+ABS+FRC,405 435 498
EU,6418,HILUX,19262,0x4B3E,EMPS+ABS+FRC,405 435 498
EU,6429,ALPHARD HEV/VELLFIRE HEV,19295,0x4B5F,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6431,ALPHARD HEV/VELLFIRE HEV,19301,0x4B65,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6432,ALPHARD HEV/VELLFIRE HEV,19304,0x4B68,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6433,ALPHARD HEV/CROWN VELLFIRE HEV,19307,0x4B6B,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6434,ALPHARD/VELLFIRE,19310,0x4B6E,EMPS+ABS+FRC,405 435 498
EU,6435,PRIUS,19313,0x4B71,EMPS+FRC,405 498
EU,6436,PRIUS,19316,0x4B74,EMPS+FRC,405 498
EU,6437,PRIUS,19319,0x4B77,EMPS+FRC,405 498
EU,6438,PRIUS PHEV,19322,0x4B7A,EMPS+FRC,405 498
EU,6442,COROLLA/COROLLA SPORT,19334,0x4B86,EMPS+ABS+FRC,405 435 498
EU,6443,CAMRY,19337,0x4B89,EMPS+ABS+FRC,405 435 498
EU,6444,COROLLA,19340,0x4B8C,EMPS+ABS+FRC,405 435 498
EU,6445,COROLLA,19343,0x4B8F,EMPS+ABS+FRC,405 435 498
EU,6446,COROLLA,19346,0x4B92,EMPS+ABS+FRC,405 435 498
EU,6447,COROLLA,19349,0x4B95,EMPS+ABS+FRC,405 435 498
EU,6448,COROLLA HEV,19352,0x4B98,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6449,COROLLA HEV,19355,0x4B9B,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6452,COROLLA HEV,19364,0x4BA4,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6453,COROLLA HEV,19367,0x4BA7,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6457,CROWN HEV,19379,0x4BB3,EMPS+FRC,405 498
EU,6458,CROWN HEV,19382,0x4BB6,EMPS+FRC,405 498
EU,6459,CROWN HEV,19385,0x4BB9,EMPS+FRC,405 498
EU,6460,CROWN HEV,19388,0x4BBC,EMPS+FRC,405 498
EU,6465,LS500h,19403,0x4BCB,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6468,GX550,19412,0x4BD4,EMPS+ABS+FRC,405 435 498
EU,6469,INNOVA/KIJANG INNOVA,19415,0x4BD7,EMPS+ABS+FRC,405 435 498
EU,6471,INNOVA HEV/KIJANG INNOVA HEV,19421,0x4BDD,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6473,RX300,19427,0x4BE3,EMPS+ABS+FRC,405 435 498
EU,6474,RX350,19430,0x4BE6,EMPS+ABS+FRC,405 435 498
EU,6475,RX350h,19433,0x4BE9,EMPS+FRC,405 498
EU,6476,RX350h,19436,0x4BEC,EMPS+FRC,405 498
EU,6477,RX350h,19439,0x4BEF,EMPS+FRC,405 498
EU,6478,RX350h,19442,0x4BF2,EMPS+FRC,405 498
EU,6479,RX500h,19445,0x4BF5,EMPS+FRC,405 498
EU,6480,RX450h+,19448,0x4BF8,EMPS+FRC,405 498
EU,6481,RX450h+,19451,0x4BFB,EMPS+FRC,405 498
EU,6482,COROLLA CROSS,19454,0x4BFE,EMPS+ABS+FRC,405 435 498
EU,6483,COROLLA CROSS,19457,0x4C01,EMPS+ABS+FRC,405 435 498
EU,6484,COROLLA CROSS HEV,19460,0x4C04,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6485,RX350,19463,0x4C07,EMPS+ABS+FRC,405 435 498
EU,6486,RX350h,19466,0x4C0A,EMPS+FRC,405 498
EU,6487,RX500h,19469,0x4C0D,EMPS+FRC,405 498
EU,6488,bZ4X,19472,0x4C10,EMPS+FRC,405 498
EU,6508,HILUX BEV,19532,0x4C4C,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6510,LBX,19538,0x4C52,EMPS+ABS+FRC,405 435 498
EU,6511,bZ4X,19541,0x4C55,EMPS+FRC,405 498
EU,6512,bZ4X,19544,0x4C58,EMPS+FRC,405 498
EU,6513,C-HR BEV,19547,0x4C5B,EMPS+FRC,405 498
EU,6514,C-HR BEV,19550,0x4C5E,EMPS+FRC,405 498
EU,6516,CROWN HEV,19556,0x4C64,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6517,CROWN PHEV,19559,0x4C67,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6518,CROWN HEV,19562,0x4C6A,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6519,LAND CR.,19565,0x4C6D,EMPS+ABS+BRKBST+FRC+EMPS2,405 435 466 498 499
EU,6520,LAND CR HEV,19568,0x4C70,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6521,COROLLA HEV,19571,0x4C73,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6523,LX500d,19577,0x4C79,EMPS+FRC,405 498
EU,6524,LX600,19580,0x4C7C,EMPS+FRC,405 498
EU,6525,LX700h,19583,0x4C7F,EMPS+FRC,405 498
EU,6526,CAMRY HEV,19586,0x4C82,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6527,CAMRY HEV,19589,0x4C85,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6528,AVALON,19592,0x4C88,EMPS+ABS+FRC,405 435 498
EU,6529,AVALON HEV,19595,0x4C8B,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6530,AVALON HEV,19598,0x4C8E,EMPS+ABS+BRKBST+FRC,405 435 466 498
EU,6533,Tacoma,19607,0x4C97,EMPS+ABS+FRC,405 435 498
EU,6534,Tacoma,19610,0x4C9A,EMPS+FRC,405 498
EU,6535,Tacoma HEV,19613,0x4C9D,EMPS+FRC,405 498
EU,6536,4RUNNER,19616,0x4CA0,EMPS+FRC,405 498
EU,6546,HILUX,19646,0x4CBE,EMPS+ABS+FRC,405 435 498
EU,6547,HILUX,19649,0x4CC1,EMPS+ABS+FRC,405 435 498
EU,6548,HILUX,19652,0x4CC4,EMPS+ABS+FRC,405 435 498
EU,6549,HILUX,19655,0x4CC7,EMPS+ABS+FRC,405 435 498
EU,6554,HILUX,19670,0x4CD6,EMPS+ABS+FRC,405 435 498
EU,6555,HILUX,19673,0x4CD9,EMPS+ABS+FRC,405 435 498
EU,6556,HILUX,19676,0x4CDC,EMPS+ABS+FRC,405 435 498
EU,6557,HILUX,19679,0x4CDF,EMPS+ABS+FRC,405 435 498
EU,6562,HILUX,19694,0x4CEE,EMPS+ABS+FRC,405 435 498
EU,6563,HILUX,19697,0x4CF1,EMPS+ABS+FRC,405 435 498
EU,6564,HILUX,19700,0x4CF4,EMPS+ABS+FRC,405 435 498
EU,6565,HILUX,19703,0x4CF7,EMPS+ABS+FRC,405 435 498
EU,6578,HIACE,19742,0x4D1E,EMPS+ABS+FRC,405 435 498
EU,6579,HIACE,19745,0x4D21,EMPS+ABS+FRC,405 435 498
EU,6580,HIACE,19748,0x4D24,EMPS+ABS+FRC,405 435 498
EU,6581,HIACE,19751,0x4D27,EMPS+ABS+FRC,405 435 498
EU,6584,bZ4X,19760,0x4D30,EMPS+FRC,405 498
EU,6595,HIACE,19793,0x4D51,EMPS+ABS+FRC,405 435 498
EU,6596,HIACE,19796,0x4D54,EMPS+ABS+FRC,405 435 498
EU,6597,HIACE,19799,0x4D57,EMPS+ABS+FRC,405 435 498
EU,6598,HIACE,19802,0x4D5A,EMPS+ABS+FRC,405 435 498
JP,21028,TEST,3092,0x0C14,ABS+EPB+FRC,435 485 498
JP,22186,ZZZ4_P5C,6566,0x19A6,EMPS+LDA+FRCAM+ABS+BRKBST+EPB+FRC+EMPS2,405 418 430 435 466 485 498 499
JP,22417,MAC,7259,0x1C5B,EMPS+LDA+FRCAM+ABS+BRKBST+ADS+ADeU+FRC+EMPS2,405 418 430 435 466 476 477 498 499
JP,22562,MAC,7694,0x1E0E,EMPS+LDA+FRCAM+ABS+BRKBST+ADS+ADeU+FRC+EMPS2,405 418 430 435 466 476 477 498 499
JP,22601,NX250,7811,0x1E83,EMPS+ABS+FRC,405 435 498
JP,22602,NX350,7814,0x1E86,EMPS+ABS+FRC,405 435 498
JP,22603,NX350h,7817,0x1E89,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22604,NX350h,7820,0x1E8C,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22605,NX450h+,7823,0x1E8F,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22614,GR COROLLA,7850,0x1EAA,EMPS+ABS+FRC,405 435 498
JP,22619,NOAH/VOXY/ESQUIRE,7865,0x1EB9,EMPS+ABS+FRC,405 435 498
JP,22620,NOAH/VOXY/ESQUIRE,7868,0x1EBC,EMPS+ABS+FRC,405 435 498
JP,22621,NOAH HV/VOXY HV/ESQUIRE HV,7871,0x1EBF,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22627,bZ4X,7889,0x1ED1,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22628,bZ4X,7892,0x1ED4,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22631,CROWN HEV,7901,0x1EDD,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22632,CROWN HEV,7904,0x1EE0,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22634,SIENTA,7910,0x1EE6,EMPS+ABS+FRC,405 435 498
JP,22635,SIENTA,7913,0x1EE9,EMPS+ABS+FRC,405 435 498
JP,22636,SIENTA HEV,7916,0x1EEC,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22637,SIENTA HEV,7919,0x1EEF,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22643,RX350,7937,0x1F01,EMPS+ABS+FRC,405 435 498
JP,22644,RX350h,7940,0x1F04,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22645,RX350h,7943,0x1F07,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22646,RX500h,7946,0x1F0A,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22647,RX450h+,7949,0x1F0D,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22648,RZ450e,7952,0x1F10,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22668,COROLLA SPORT,8012,0x1F4C,EMPS+ABS+FRC,405 435 498
JP,22669,COROLLA SPORT HV,8015,0x1F4F,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22670,COROLLA,8018,0x1F52,EMPS+ABS+FRC,405 435 498
JP,22671,COROLLA,8021,0x1F55,EMPS+ABS+FRC,405 435 498
JP,22672,COROLLA TOURING,8024,0x1F58,EMPS+ABS+FRC,405 435 498
JP,22673,COROLLA TOURING,8027,0x1F5B,EMPS+ABS+FRC,405 435 498
JP,22674,COROLLA HV,8030,0x1F5E,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22675,COROLLA TOURING HV,8033,0x1F61,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22693,PRIUS,8087,0x1F97,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22694,PRIUS,8090,0x1F9A,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22696,e-Palette,8096,0x1FA0,EMPS+ABS+BRKBST+FRC+EMPS2,405 435 466 498 499
JP,22697,LBX,8099,0x1FA3,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22698,ALPHARD/VELLFIRE,8102,0x1FA6,EMPS+ABS+FRC,405 435 498
JP,22699,ALPHARD/VELLFIRE,8105,0x1FA9,EMPS+ABS+FRC,405 435 498
JP,22700,ALPHARD HEV/VELLFIRE HEV,8108,0x1FAC,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22701,LM350h,8111,0x1FAF,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22702,LM500h,8114,0x1FB2,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22707,PRIUS PHEV,8129,0x1FC1,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22708,CENTURY,8132,0x1FC4,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22714,bZ4X,8150,0x1FD6,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22715,bZ4X,8153,0x1FD9,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22722,NX350,8174,0x1FEE,EMPS+ABS+FRC,405 435 498
JP,22723,NX350h,8177,0x1FF1,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22724,NX350h,8180,0x1FF4,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22725,NX450h+,8183,0x1FF7,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22726,NX250,8186,0x1FFA,EMPS+ABS+FRC,405 435 498
JP,22727,RX350h,8189,0x1FFD,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22728,RX350h,8192,0x2000,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22729,RX500h,8195,0x2003,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22730,CROWN FCEV,8198,0x2006,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22731,CROWN HEV,8201,0x2009,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22736,RX350,8216,0x2018,EMPS+ABS+FRC,405 435 498
JP,22737,RX450h+,8219,0x201B,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22738,COROLLA SPORT,8222,0x201E,EMPS+ABS+FRC,405 435 498
JP,22739,CROWN HEV,8225,0x2021,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22740,GR COROLLA,8228,0x2024,EMPS+ABS+FRC,405 435 498
JP,22741,CROWN HEV,8231,0x2027,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22742,CROWN HEV,8234,0x202A,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22760,COROLLA CROSS,8288,0x2060,EMPS+ABS+FRC,405 435 498
JP,22761,COROLLA CROSS HV,8291,0x2063,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22762,COROLLA CROSS HV,8294,0x2066,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22764,YARIS,8300,0x206C,EMPS+ABS+FRC,405 435 498
JP,22765,YARIS,8303,0x206F,EMPS+ABS+FRC,405 435 498
JP,22766,LS500,8306,0x2072,EMPS+ABS+FRC,405 435 498
JP,22768,LS500h,8312,0x2078,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22769,CROWN HEV,8315,0x207B,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22770,CROWN HEV,8318,0x207E,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22771,RZ450e,8321,0x2081,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22772,RZ300e,8324,0x2084,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22773,LAND CRUISER,8327,0x2087,EMPS+ABS+FRC,405 435 498
JP,22774,LAND CRUISER,8330,0x208A,EMPS+ABS+FRC,405 435 498
JP,22775,GX550,8333,0x208D,EMPS+ABS+FRC,405 435 498
JP,22777,YARIS,8339,0x2093,EMPS+ABS+FRC,405 435 498
JP,22778,YARIS,8342,0x2096,EMPS+ABS+FRC,405 435 498
JP,22779,YARIS,8345,0x2099,EMPS+ABS+FRC,405 435 498
JP,22780,YARIS,8348,0x209C,EMPS+ABS+FRC,405 435 498
JP,22781,YARIS,8351,0x209F,EMPS+ABS+FRC,405 435 498
JP,22782,YARIS,8354,0x20A2,EMPS+ABS+FRC,405 435 498
JP,22783,YARIS HV,8357,0x20A5,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22784,YARIS HV,8360,0x20A8,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22785,YARIS CROSS,8363,0x20AB,EMPS+ABS+FRC,405 435 498
JP,22786,YARIS CROSS HV,8366,0x20AE,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22791,UX300h,8381,0x20BD,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22792,UX300e,8384,0x20C0,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22793,CROWN HEV,8387,0x20C3,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22795,CROWN PHEV,8393,0x20C9,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22797,MIRAI,8399,0x20CF,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22800,CROWN PHEV,8408,0x20D8,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22801,NX250,8411,0x20DB,EMPS+ABS+FRC,405 435 498
JP,22802,NX350,8414,0x20DE,EMPS+ABS+FRC,405 435 498
JP,22803,NX350h,8417,0x20E1,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22804,NX350h,8420,0x20E4,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22805,NX450h+,8423,0x20E7,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22809,COROLLA SPORT HV,8435,0x20F3,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22811,COROLLA,8441,0x20F9,EMPS+ABS+FRC,405 435 498
JP,22812,COROLLA,8444,0x20FC,EMPS+ABS+FRC,405 435 498
JP,22813,COROLLA TOURING,8447,0x20FF,EMPS+ABS+FRC,405 435 498
JP,22814,COROLLA TOURING,8450,0x2102,EMPS+ABS+FRC,405 435 498
JP,22815,COROLLA HV,8453,0x2105,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22816,COROLLA TOURING HV,8456,0x2108,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22823,SIENTA,8477,0x211D,EMPS+ABS+FRC,405 435 498
JP,22824,SIENTA,8480,0x2120,EMPS+ABS+FRC,405 435 498
JP,22825,SIENTA HEV,8483,0x2123,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22832,NOAH/VOXY/ESQUIRE,8504,0x2138,EMPS+ABS+FRC,405 435 498
JP,22833,NOAH/VOXY/ESQUIRE,8507,0x213B,EMPS+ABS+FRC,405 435 498
JP,22834,NOAH HV/VOXY HV/ESQUIRE HV,8510,0x213E,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22841,LBX,8531,0x2153,EMPS+ABS+FRC,405 435 498
JP,22842,LBX,8534,0x2156,EMPS+ABS+FRC,405 435 498
JP,22843,PRIUS,8537,0x2159,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22844,PRIUS,8540,0x215C,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22845,RX450h+,8543,0x215F,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22850,GR COROLLA,8558,0x216E,EMPS+ABS+FRC,405 435 498
JP,22851,GR COROLLA,8561,0x2171,EMPS+ABS+FRC,405 435 498
JP,22852,LS500,8564,0x2174,EMPS+ABS+FRC,405 435 498
JP,22854,LS500h,8570,0x217A,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22857,GX550,8579,0x2183,EMPS+ABS+FRC,405 435 498
JP,22860,LAND CRUISER,8588,0x218C,EMPS+ABS+BRKBST+FRC+EMPS2,405 435 466 498 499
JP,22861,LAND CRUISER,8591,0x218F,EMPS+ABS+BRKBST+FRC+EMPS2,405 435 466 498 499
JP,22862,LX600,8594,0x2192,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22863,LX700h,8597,0x2195,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22864,ALPHARD PHEV/VELLFIRE PHEV,8600,0x2198,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22868,CROWN FCEV,8612,0x21A4,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22869,CROWN HEV,8615,0x21A7,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22873,HARRIER,8627,0x21B3,EMPS+ABS+FRC,405 435 498
JP,22874,HARRIER HV,8630,0x21B6,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22875,HARRIER PHEV,8633,0x21B9,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22876,CENTURY,8636,0x21BC,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22878,JPN TAXI,8642,0x21C2,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22881,LBX,8651,0x21CB,EMPS+ABS+FRC,405 435 498
JP,22882,LBX,8654,0x21CE,EMPS+ABS+FRC,405 435 498
JP,22885,COROLLA CROSS HEV,8663,0x21D7,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22886,HIACE/REGIUSACE/HIMEDIC,8666,0x21DA,ABS+FRC,435 498
JP,22887,HIACE/REGIUSACE/HIMEDIC,8669,0x21DD,ABS+FRC,435 498
JP,22888,HIACE/REGIUSACE/HIMEDIC,8672,0x21E0,ABS+FRC,435 498
JP,22889,HIACE/REGIUSACE/HIMEDIC,8675,0x21E3,ABS+FRC,435 498
JP,22890,HIACE/REGIUSACE/HIMEDIC,8678,0x21E6,ABS+FRC,435 498
JP,22891,HIACE/REGIUSACE/HIMEDIC,8681,0x21E9,ABS+FRC,435 498
JP,22892,SIENTA HEV,8684,0x21EC,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22893,HILUX,8687,0x21EF,EMPS+ABS+FRC,405 435 498
JP,22897,RZ350e,8699,0x21FB,EMPS+FRC+EMPS2,405 498 499
JP,22898,RZ500e/RZ550e/RZ600e,8702,0x21FE,EMPS+FRC+EMPS2,405 498 499
JP,22899,COROLLA HV,8705,0x2201,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22900,COROLLA HV,8708,0x2204,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22901,COROLLA TOURING HV,8711,0x2207,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22902,COROLLA TOURING HV,8714,0x220A,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22903,bZ4X,8717,0x220D,EMPS+FRC,405 498
JP,22904,bZ4X,8720,0x2210,EMPS+FRC,405 498
JP,22909,LAND CRUISER,8735,0x221F,EMPS+ABS+FRC,405 435 498
JP,22910,AQUA,8738,0x2222,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22913,LS500,8747,0x222B,EMPS+ABS+FRC,405 435 498
JP,22914,LS500h,8750,0x222E,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22921,LAND CRUISER,8771,0x2243,EMPS+ABS+BRKBST+FRC+EMPS2,405 435 466 498 499
JP,22922,LAND CRUISER,8774,0x2246,EMPS+ABS+BRKBST+FRC+EMPS2,405 435 466 498 499
JP,22927,PROBOX/SUCCEED,8789,0x2255,EMPS+ABS+FRC,405 435 498
JP,22928,PROBOX HV/SUCCEED HV,8792,0x2258,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22929,LAND CRUISER,8795,0x225B,ABS+FRC,435 498
JP,22930,CENTURY,8798,0x225E,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22935,IS300h,8813,0x226D,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22936,bZ4X Touring,8816,0x2270,EMPS+FRC,405 498
JP,22937,bZ4X Touring,8819,0x2273,EMPS+FRC,405 498
JP,22945,MIRAI,8843,0x228B,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22946,COASTER,8846,0x228E,ABS+FRC,435 498
JP,22947,COASTER,8849,0x2291,ABS+FRC,435 498
JP,22948,COASTER,8852,0x2294,ABS+FRC,435 498
JP,22949,MAC,8855,0x2297,EMPS+LDA+FRCAM+ABS+BRKBST+ADS+ADeU+FRC+EMPS2,405 418 430 435 466 476 477 498 499
JP,22950,MAC,8858,0x229A,EMPS+LDA+FRCAM+ABS+BRKBST+ADS+ADeU+FRC+EMPS2,405 418 430 435 466 476 477 498 499
JP,22951,YARIS HV,8861,0x229D,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22960,COROLLA,8888,0x22B8,EMPS+ABS+FRC,405 435 498
JP,22961,LAND CRUISER,8891,0x22BB,EMPS+ABS+FRC,405 435 498
JP,22962,YARIS,8894,0x22BE,EMPS+ABS+FRC,405 435 498
JP,22963,YARIS,8897,0x22C1,EMPS+ABS+FRC,405 435 498
JP,22964,NOAH/VOXY/ESQUIRE,8900,0x22C4,EMPS+ABS+FRC,405 435 498
JP,22965,NOAH HV/VOXY HV/ESQUIRE HV,8903,0x22C7,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22967,SIENTA,8909,0x22CD,EMPS+ABS+FRC,405 435 498
JP,22975,ALPHARD HEV/VELLFIRE HEV,8933,0x22E5,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22979,PRIUS,8945,0x22F1,EMPS+FRC,405 498
JP,22980,PRIUS,8948,0x22F4,EMPS+FRC,405 498
JP,22981,PRIUS PHEV,8951,0x22F7,EMPS+FRC,405 498
JP,22982,AQUA,8954,0x22FA,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22983,HIACE/REGIUSACE/HIMEDIC,8957,0x22FD,ABS+FRC,435 498
JP,22984,HIACE/REGIUSACE/HIMEDIC,8960,0x2300,ABS+FRC,435 498
JP,22985,HIACE/REGIUSACE/HIMEDIC,8963,0x2303,ABS+FRC,435 498
JP,22986,HIACE/REGIUSACE/HIMEDIC,8966,0x2306,ABS+FRC,435 498
JP,22987,HIACE/REGIUSACE/HIMEDIC,8969,0x2309,ABS+FRC,435 498
JP,22988,HIACE/REGIUSACE/HIMEDIC,8972,0x230C,ABS+FRC,435 498
JP,22989,CROWN HEV,8975,0x230F,EMPS+FRC,405 498
JP,22990,CROWN HEV,8978,0x2312,EMPS+FRC,405 498
JP,22991,CROWN PATROL CAR HEV,8981,0x2315,EMPS+FRC,405 498
JP,22993,LS500h,8987,0x231B,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,22995,GX550,8993,0x2321,EMPS+ABS+FRC,405 435 498
JP,22996,RX350,8996,0x2324,EMPS+ABS+FRC,405 435 498
JP,22997,RX350h,8999,0x2327,EMPS+FRC,405 498
JP,22998,RX350h,9002,0x232A,EMPS+FRC,405 498
JP,22999,RX500h,9005,0x232D,EMPS+FRC,405 498
JP,23000,RX450h+,9008,0x2330,EMPS+FRC,405 498
JP,23009,bZ4X,9035,0x234B,EMPS+FRC,405 498
JP,23010,bZ4X,9038,0x234E,EMPS+FRC,405 498
JP,23011,CROWN HEV,9041,0x2351,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,23012,CROWN PHEV,9044,0x2354,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,23013,CROWN FCEV,9047,0x2357,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,23014,CROWN HEV,9050,0x235A,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,23015,LAND CRUISER HEV,9053,0x235D,EMPS+ABS+BRKBST+FRC,405 435 466 498
JP,23016,LX600,9056,0x2360,EMPS+FRC,405 498
JP,23017,LX700h,9059,0x2363,EMPS+FRC,405 498
