entry_addr,function_bytes,caller_count,callee_count,indirect_reference_count,ram_ref_count,ram_read_ref_count,ram_write_ref_count,mmio_ref_count,codeflash_data_ref_count,string_ref_count,root_kind,review_state,score_size_norm,score_callers_norm,score_callees_norm,score_indirect_norm,score_ram_norm,score_ram_rw_density_norm,score_mmio_norm,score_codeflash_data_norm,score_strings_norm,score_unreviewed_norm,final_score,rank,scalar_top_n,strata,selected_for_sweep,selection_date,review_date,review_result
0x0007826c,26,10,1,0,0,0,0,1,0,0,,unreviewed,0.348228,0.538327,0.118154,0.000000,0.000000,0.000000,0.126281,0.000000,0.000000,1.000000,0.188432,2900,false,,false,,,
0x00078286,86,1,5,0,1,1,1,0,0,0,,unreviewed,0.471854,0.155611,0.305424,0.000000,0.086368,0.063681,0.000000,0.000000,0.000000,1.000000,0.200770,2399,false,,false,,,
0x000782dc,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6198,false,,false,,,
0x000782de,26,2,0,0,0,0,0,0,1,0,,unreviewed,0.348228,0.246638,0.000000,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.147201,4697,false,,false,,,
0x000782f8,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5432,false,,false,,,
0x0007830c,20,5,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.402250,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.159942,4207,false,,false,,,
0x00078320,12,8,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.493276,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.159924,4208,false,,false,,,
0x0007832c,12,8,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.493276,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.159924,4209,false,,false,,,
0x00078338,20,1,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.135278,5157,false,,false,,,
0x0007834c,16,2,1,0,0,0,0,0,0,0,,unreviewed,0.299349,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.140362,5010,false,,false,,,
0x00078360,30,3,0,0,0,0,0,0,0,0,,unreviewed,0.362825,0.311223,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.146431,4754,false,,false,,,
0x0007837e,4,4,0,0,0,0,0,0,0,0,,unreviewed,0.170048,0.361318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.116741,5611,false,,false,,,
0x00078390,18,1,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133375,5227,false,,false,,,
0x000783a2,18,1,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133375,5228,false,,false,,,
0x000783d2,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5342,false,,false,,,
0x000783e0,20,2,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.144381,4806,false,,false,,,
0x000783f4,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5433,false,,false,,,
0x00078400,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5434,false,,false,,,
0x0007844a,66,1,3,0,0,0,0,0,0,0,,unreviewed,0.444255,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.169158,3758,false,,false,,,
0x0007848c,20,1,2,0,0,0,0,0,0,0,,unreviewed,0.321675,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.142190,4976,false,,false,,,
0x000784a0,36,2,1,0,0,0,0,0,0,0,,unreviewed,0.381518,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.155153,4383,false,,false,,,
0x000784c4,64,1,3,0,0,0,0,0,0,0,,unreviewed,0.441053,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.168581,3794,false,,false,,,
0x00078504,64,3,3,0,0,0,0,0,0,0,,unreviewed,0.441053,0.311223,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.184143,3089,false,,false,,,
0x00078544,52,2,0,0,0,0,0,0,2,0,,unreviewed,0.419489,0.246638,0.000000,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.165794,3948,false,,false,,,
0x00078578,48,1,0,0,0,0,0,0,2,0,,unreviewed,0.411198,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.155199,4382,false,,false,,,
0x000785a8,42,1,0,0,7,0,7,0,0,0,,unreviewed,0.397397,0.155611,0.000000,0.000000,0.259104,0.426994,0.000000,0.000000,0.000000,1.000000,0.224606,1567,false,,false,,,
0x000785d2,56,1,1,0,3,0,3,0,0,0,,unreviewed,0.427176,0.155611,0.118154,0.000000,0.172736,0.144554,0.000000,0.000000,0.000000,1.000000,0.195798,2599,false,,false,,,
0x0007860a,32,1,0,0,3,0,3,0,0,0,,unreviewed,0.369430,0.155611,0.000000,0.000000,0.172736,0.248224,0.000000,0.000000,0.000000,1.000000,0.186028,3006,false,,false,,,
0x0007862a,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6199,false,,false,,,
0x0007862c,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6200,false,,false,,,
0x0007862e,54,2,2,0,1,1,1,0,1,0,,unreviewed,0.423403,0.246638,0.187270,0.000000,0.086368,0.100738,0.000000,0.164272,0.000000,1.000000,0.203640,2309,false,,false,,,
0x0007868c,70,3,1,0,3,3,2,0,0,0,,unreviewed,0.450382,0.311223,0.118154,0.000000,0.172736,0.191109,0.000000,0.000000,0.000000,1.000000,0.221122,1655,false,,false,,,
0x00078766,48,1,0,0,2,1,1,0,4,0,,unreviewed,0.411198,0.155611,0.000000,0.000000,0.136890,0.113076,0.000000,0.381428,0.000000,1.000000,0.195196,2628,false,,false,,,
0x00078796,34,1,0,0,0,0,0,0,4,0,,unreviewed,0.375647,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.381428,0.000000,1.000000,0.156063,4353,false,,false,,,
0x000787d2,28,1,0,0,3,0,3,0,0,0,,unreviewed,0.355778,0.155611,0.000000,0.000000,0.172736,0.281936,0.000000,0.000000,0.000000,1.000000,0.187617,2928,false,,false,,,
0x000787ee,12,7,0,0,2,0,2,0,0,0,,unreviewed,0.271005,0.466834,0.000000,0.000000,0.136890,0.426994,0.000000,0.000000,0.000000,1.000000,0.215868,1847,false,,false,,,
0x000787fa,32,1,2,0,1,1,0,0,0,0,,unreviewed,0.369430,0.155611,0.187270,0.000000,0.086368,0.085237,0.000000,0.000000,0.000000,1.000000,0.173105,3585,false,,false,,,
0x0007881a,32,1,2,0,1,1,0,0,0,0,,unreviewed,0.369430,0.155611,0.187270,0.000000,0.086368,0.085237,0.000000,0.000000,0.000000,1.000000,0.173105,3586,false,,false,,,
0x0007883a,28,2,2,0,0,0,0,0,0,0,,unreviewed,0.355778,0.246638,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.157431,4317,false,,false,,,
0x00078856,40,1,1,0,3,2,3,0,0,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.172736,0.326257,0.000000,0.000000,0.000000,1.000000,0.211336,2046,false,,false,,,
0x0007887e,78,2,5,0,1,1,0,0,0,0,,unreviewed,0.461662,0.246638,0.305424,0.000000,0.086368,0.035287,0.000000,0.000000,0.000000,1.000000,0.204631,2268,false,,false,,,
0x000788cc,46,1,2,0,3,2,1,0,0,0,,unreviewed,0.406795,0.155611,0.187270,0.000000,0.172736,0.175004,0.000000,0.000000,0.000000,1.000000,0.202695,2346,false,,false,,,
0x000788fa,38,1,1,0,3,1,2,0,0,0,,unreviewed,0.387081,0.155611,0.118154,0.000000,0.172736,0.210479,0.000000,0.000000,0.000000,1.000000,0.196492,2569,false,,false,,,
0x00078920,30,1,2,0,1,1,0,0,0,0,,unreviewed,0.362825,0.155611,0.187270,0.000000,0.086368,0.090827,0.000000,0.000000,0.000000,1.000000,0.172587,3608,false,,false,,,
0x0007893e,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5435,false,,false,,,
0x0007894a,40,1,3,0,1,1,0,0,0,0,,unreviewed,0.392365,0.155611,0.236308,0.000000,0.086368,0.068398,0.000000,0.000000,0.000000,1.000000,0.180117,3288,false,,false,,,
0x00078972,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5436,false,,false,,,
0x0007897e,36,1,1,0,6,0,6,0,0,0,,unreviewed,0.381518,0.155611,0.118154,0.000000,0.242465,0.426994,0.000000,0.000000,0.000000,1.000000,0.231234,1324,false,,false,,,
0x000789a2,30,2,0,0,3,2,1,0,0,0,,unreviewed,0.362825,0.246638,0.000000,0.000000,0.172736,0.264007,0.000000,0.000000,0.000000,1.000000,0.195836,2598,false,,false,,,
0x000789c0,20,2,1,0,1,0,1,0,0,0,,unreviewed,0.321675,0.246638,0.118154,0.000000,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.172690,3603,false,,false,,,
0x000789d4,48,2,1,0,3,3,1,0,0,0,,unreviewed,0.411198,0.246638,0.118154,0.000000,0.172736,0.221717,0.000000,0.000000,0.000000,1.000000,0.211284,2049,false,,false,,,
0x00078a04,22,2,1,0,1,0,1,0,0,0,,unreviewed,0.331287,0.246638,0.118154,0.000000,0.086368,0.123131,0.000000,0.000000,0.000000,1.000000,0.172978,3594,false,,false,,,
0x00078a1a,20,5,1,0,1,0,1,0,0,0,,unreviewed,0.321675,0.402250,0.118154,0.000000,0.086368,0.135148,0.000000,0.000000,0.000000,1.000000,0.188251,2907,false,,false,,,
0x00078a2e,22,5,1,0,1,0,1,0,0,0,,unreviewed,0.331287,0.402250,0.118154,0.000000,0.086368,0.123131,0.000000,0.000000,0.000000,1.000000,0.188539,2893,false,,false,,,
0x00078a44,28,1,0,0,2,2,0,0,0,0,,unreviewed,0.355778,0.155611,0.000000,0.000000,0.136890,0.191109,0.000000,0.000000,0.000000,1.000000,0.171699,3661,false,,false,,,
0x00078a60,30,2,2,0,1,1,0,0,0,0,,unreviewed,0.362825,0.246638,0.187270,0.000000,0.086368,0.090827,0.000000,0.000000,0.000000,1.000000,0.181690,3194,false,,false,,,
0x00078a7e,16,5,0,0,1,1,0,0,0,0,,unreviewed,0.299349,0.402250,0.000000,0.000000,0.086368,0.167929,0.000000,0.000000,0.000000,1.000000,0.176351,3442,false,,false,,,
0x00078a8e,62,1,3,0,5,0,5,0,0,0,,unreviewed,0.437751,0.155611,0.236308,0.000000,0.223258,0.214835,0.000000,0.000000,0.000000,1.000000,0.225023,1560,false,,false,,,
0x00078ad6,10,1,0,0,1,1,0,0,0,0,,unreviewed,0.253354,0.155611,0.000000,0.000000,0.086368,0.264007,0.000000,0.000000,0.000000,1.000000,0.154937,4407,false,,false,,,
0x00078ae0,50,1,3,0,0,0,0,0,0,0,,unreviewed,0.415425,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.163968,4066,false,,false,,,
0x00078b30,40,2,1,0,2,0,2,0,0,0,,unreviewed,0.392365,0.246638,0.118154,0.000000,0.136890,0.135148,0.000000,0.000000,0.000000,1.000000,0.192487,2724,false,,false,,,
0x00078b58,22,1,1,0,1,0,1,0,0,0,,unreviewed,0.331287,0.155611,0.118154,0.000000,0.086368,0.123131,0.000000,0.000000,0.000000,1.000000,0.163875,4073,false,,false,,,
0x00078b6e,44,2,1,0,2,0,2,0,0,0,,unreviewed,0.402200,0.246638,0.118154,0.000000,0.136890,0.123131,0.000000,0.000000,0.000000,1.000000,0.192816,2718,false,,false,,,
0x00078b9a,24,1,1,0,1,0,1,0,0,0,,unreviewed,0.340097,0.155611,0.118154,0.000000,0.086368,0.113076,0.000000,0.000000,0.000000,1.000000,0.164255,4045,false,,false,,,
0x00078bb2,10,1,0,0,1,0,1,0,0,0,,unreviewed,0.253354,0.155611,0.000000,0.000000,0.086368,0.264007,0.000000,0.000000,0.000000,1.000000,0.154937,4408,false,,false,,,
0x00078bbc,10,1,0,0,1,0,1,0,0,0,,unreviewed,0.253354,0.155611,0.000000,0.000000,0.086368,0.264007,0.000000,0.000000,0.000000,1.000000,0.154937,4409,false,,false,,,
0x00078bc6,10,1,0,0,1,0,1,0,0,0,,unreviewed,0.253354,0.155611,0.000000,0.000000,0.086368,0.264007,0.000000,0.000000,0.000000,1.000000,0.154937,4410,false,,false,,,
0x00078bd0,12,2,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.246638,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.135260,5166,false,,false,,,
0x00078bdc,10,1,0,0,1,0,1,0,0,0,,unreviewed,0.253354,0.155611,0.000000,0.000000,0.086368,0.264007,0.000000,0.000000,0.000000,1.000000,0.154937,4411,false,,false,,,
0x00078be6,30,0,1,0,1,1,0,0,0,0,,unreviewed,0.362825,0.000000,0.118154,0.000000,0.086368,0.090827,0.000000,0.000000,0.000000,1.000000,0.150115,4602,false,,false,,,
0x00078c04,10,5,0,0,1,1,0,0,0,0,,unreviewed,0.253354,0.402250,0.000000,0.000000,0.086368,0.264007,0.000000,0.000000,0.000000,1.000000,0.179601,3315,false,,false,,,
0x00078c0e,26,3,2,0,0,0,0,0,0,0,,unreviewed,0.348228,0.311223,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.162530,4125,false,,false,,,
0x00078c28,12,5,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.402250,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.150821,4586,false,,false,,,
0x00078c52,48,1,2,0,1,1,1,0,0,0,,unreviewed,0.411198,0.155611,0.187270,0.000000,0.086368,0.113076,0.000000,0.000000,0.000000,1.000000,0.183964,3100,false,,false,,,
0x00078c82,18,1,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.133375,5229,false,,false,,,
0x00078c94,4,1,0,0,0,0,0,0,0,0,,unreviewed,0.170048,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.096170,5751,false,,false,,,
0x00078c9c,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6201,false,,false,,,
0x00078c9e,4,1,0,0,0,0,0,0,0,0,,unreviewed,0.170048,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.096170,5752,false,,false,,,
0x00078ca2,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6202,false,,false,,,
0x00078ca4,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6203,false,,false,,,
0x00078ca6,2,1,0,0,0,0,0,0,0,0,,unreviewed,0.116076,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.086455,6204,false,,false,,,
0x00078ca8,14,4,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.361318,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.149450,4625,false,,false,,,
0x00078cb6,20,1,1,0,0,0,0,0,0,0,,unreviewed,0.321675,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.135278,5158,false,,false,,,
0x00078cd0,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5343,false,,false,,,
0x00078cea,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5437,false,,false,,,
0x00078cf6,14,1,1,2,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.154841,4427,false,,false,,,
0x00078d04,14,1,1,2,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.154841,4428,false,,false,,,
0x00078d12,14,1,1,2,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.154841,4429,false,,false,,,
0x00078d20,14,1,1,2,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.185443,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.154841,4430,false,,false,,,
0x00078d6a,50,1,8,0,0,0,0,0,0,0,,unreviewed,0.415425,0.155611,0.374540,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.177792,3376,false,,false,,,
0x00078e2a,16,1,2,0,0,0,0,0,0,0,,unreviewed,0.299349,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.138171,5063,false,,false,,,
0x00078e3a,20,1,3,0,0,0,0,0,0,0,,unreviewed,0.321675,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.147093,4701,false,,false,,,
0x00078e4e,56,1,4,0,0,0,0,0,2,0,,unreviewed,0.427176,0.155611,0.274345,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.185509,3025,false,,false,,,
0x00078e86,32,1,6,0,0,0,0,0,0,0,,unreviewed,0.369430,0.155611,0.331700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.165229,3967,false,,false,,,
0x00078ea6,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5438,false,,false,,,
0x00078eb2,26,1,0,0,1,0,1,0,1,0,,unreviewed,0.348228,0.155611,0.000000,0.000000,0.086368,0.104540,0.000000,0.164272,0.000000,1.000000,0.162735,4122,false,,false,,,
0x00078f0a,32,1,1,0,1,0,0,0,1,0,,unreviewed,0.369430,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.164272,0.000000,1.000000,0.165822,3946,false,,false,,,
0x00078f2a,32,1,1,0,1,0,0,0,1,0,,unreviewed,0.369430,0.155611,0.118154,0.000000,0.086368,0.000000,0.000000,0.164272,0.000000,1.000000,0.165822,3947,false,,false,,,
0x00078f4a,40,1,2,0,1,0,0,0,1,0,,unreviewed,0.392365,0.155611,0.187270,0.000000,0.086368,0.000000,0.000000,0.164272,0.000000,1.000000,0.176862,3408,false,,false,,,
0x00078f72,42,1,2,0,1,0,0,0,1,0,,unreviewed,0.397397,0.155611,0.187270,0.000000,0.086368,0.000000,0.000000,0.164272,0.000000,1.000000,0.177767,3377,false,,false,,,
0x00078f9c,36,1,2,0,0,0,0,0,1,0,,unreviewed,0.381518,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.162818,4118,false,,false,,,
0x00078fc0,36,1,2,0,0,0,0,0,1,0,,unreviewed,0.381518,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.162818,4119,false,,false,,,
0x00078fe4,40,1,1,0,0,0,0,0,1,0,,unreviewed,0.392365,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.157859,4304,false,,false,,,
0x0007900c,24,1,1,0,0,0,0,0,1,0,,unreviewed,0.340097,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.148450,4655,false,,false,,,
0x0007902a,34,1,1,0,0,0,0,0,1,0,,unreviewed,0.375647,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.154849,4423,false,,false,,,
0x0007904c,34,1,0,0,3,0,3,0,1,0,,unreviewed,0.375647,0.155611,0.000000,0.000000,0.172736,0.234222,0.000000,0.164272,0.000000,1.000000,0.195324,2624,false,,false,,,
0x0007906e,52,1,2,0,0,0,0,0,2,0,,unreviewed,0.419489,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.260365,0.000000,1.000000,0.175418,3480,false,,false,,,
0x000790a2,90,1,13,0,2,0,2,0,2,0,,unreviewed,0.476604,0.155611,0.449855,0.000000,0.136890,0.060881,0.000000,0.260365,0.000000,1.000000,0.238427,1081,false,,false,,,
0x000791a2,34,1,4,0,1,1,0,0,0,0,,unreviewed,0.375647,0.155611,0.274345,0.000000,0.086368,0.080295,0.000000,0.000000,0.000000,1.000000,0.182339,3163,false,,false,,,
0x000791c4,116,1,21,0,4,1,0,0,0,0,,unreviewed,0.503157,0.155611,0.526900,0.000000,0.200540,0.023777,0.000000,0.000000,0.000000,1.000000,0.239748,1045,false,,false,,,
0x0007924a,14,51,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.887053,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.202023,2363,false,,false,,,
0x00079258,12,51,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.887053,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.199302,2463,false,,false,,,
0x00079264,14,1,1,0,0,0,0,0,0,0,,unreviewed,0.286124,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.128879,5344,false,,false,,,
0x00079272,12,1,1,0,0,0,0,0,0,0,,unreviewed,0.271005,0.155611,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.126157,5439,false,,false,,,
0x0007927e,20,1,2,0,0,0,0,0,1,0,,unreviewed,0.321675,0.155611,0.187270,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.152046,4537,false,,false,,,
0x0007929e,6,9,0,0,0,0,0,0,1,0,,unreviewed,0.205599,0.516930,0.000000,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.148557,4654,false,,false,,,
0x000792a4,66,1,2,0,1,1,0,0,0,0,,unreviewed,0.444255,0.155611,0.187270,0.000000,0.086368,0.041655,0.000000,0.000000,0.000000,1.000000,0.181344,3209,false,,false,,,
0x000792e6,18,0,1,0,0,0,0,0,0,0,,unreviewed,0.311100,0.000000,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.117813,5603,false,,false,,,
0x000792fc,62,0,2,0,1,1,0,0,0,0,,unreviewed,0.437751,0.000000,0.187270,0.000000,0.086368,0.044321,0.000000,0.000000,0.000000,1.000000,0.164932,3985,false,,false,,,
0x0007933a,62,0,2,0,1,1,0,0,0,0,,unreviewed,0.437751,0.000000,0.187270,0.000000,0.086368,0.044321,0.000000,0.000000,0.000000,1.000000,0.164932,3986,false,,false,,,
0x00079378,20,1,3,0,0,0,0,0,0,0,,unreviewed,0.321675,0.155611,0.236308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.147093,4702,false,,false,,,
0x0007938c,100,1,0,0,0,0,0,0,0,0,,unreviewed,0.487619,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.153333,4481,false,,false,,,
0x000793f0,100,1,0,0,0,0,0,0,0,0,,unreviewed,0.487619,0.155611,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.153333,4482,false,,false,,,
0x00079454,150,1,6,0,0,0,0,0,1,0,,unreviewed,0.530110,0.155611,0.331700,0.000000,0.000000,0.000000,0.000000,0.164272,0.000000,1.000000,0.204007,2296,false,,false,,,
0x000794ea,72,1,2,0,1,1,0,0,0,0,,unreviewed,0.453317,0.155611,0.187270,0.000000,0.086368,0.038207,0.000000,0.000000,0.000000,1.000000,0.182562,3157,false,,false,,,
0x00079532,94,1,0,0,1,1,0,0,0,0,,unreviewed,0.481149,0.155611,0.000000,0.000000,0.086368,0.029312,0.000000,0.000000,0.000000,1.000000,0.167777,3813,false,,false,,,
0x00079590,94,1,0,0,1,1,0,0,0,0,,unreviewed,0.481149,0.155611,0.000000,0.000000,0.086368,0.029312,0.000000,0.000000,0.000000,1.000000,0.167777,3814,false,,false,,,
0x000795ee,84,1,5,0,1,1,0,0,0,0,,unreviewed,0.469397,0.155611,0.305424,0.000000,0.086368,0.032781,0.000000,0.000000,0.000000,1.000000,0.196620,2563,false,,false,,,
0x00079642,86,4,0,0,0,0,0,0,0,0,,unreviewed,0.471854,0.361318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.171066,3702,false,,false,,,
0x00079698,86,4,0,0,0,0,0,0,0,0,,unreviewed,0.471854,0.361318,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.171066,3703,false,,false,,,
0x000796ee,32,9,0,0,0,0,0,0,0,0,,unreviewed,0.369430,0.516930,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.168190,3805,false,,false,,,
0x0007970e,16,4,1,0,0,0,0,0,0,0,,unreviewed,0.299349,0.361318,0.118154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.151830,4544,false,,false,,,
0x0007971e,28,6,2,0,0,0,0,0,0,0,,unreviewed,0.355778,0.436856,0.187270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.176453,3435,false,,false,,,
0x0007973a,130,1,4,0,4,0,1,0,1,0,,unreviewed,0.515098,0.155611,0.274345,0.000000,0.200540,0.021226,0.000000,0.164272,0.000000,1.000000,0.226192,1513,false,,false,,,
0x000797bc,22,3,0,0,1,0,0,0,0,0,,unreviewed,0.331287,0.311223,0.000000,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.152845,4516,false,,false,,,
0x000797d2,56,2,1,0,2,0,1,0,0,0,,unreviewed,0.427176,0.246638,0.118154,0.000000,0.136890,0.049027,0.000000,0.000000,0.000000,1.000000,0.188419,2901,false,,false,,,
0x0007980a,22,3,0,0,1,0,0,0,0,0,,unreviewed,0.331287,0.311223,0.000000,0.000000,0.086368,0.000000,0.000000,0.000000,0.000000,1.000000,0.152845,4517,false,,false,,,
